PART ID,TYPE,MANUFACTURER,YEAR,PRICE
PART8524,tire,Volkswagen,2005,344.95
PART8525,brake,Volkswagen,2013,321.6
PART8526,transmission,Honda,2022,324
PART8527,engine,Audi,2005,134.21
PART8528,tire,Audi,2012,488.35
PART8529,battery,Honda,2012,361.76
PART8530,brake,Honda,2022,126.67
PART8531,suspension,Ford,2022,58.12
PART8532,transmission,BMW,2009,349.44
PART8533,tire,Volkswagen,2012,444.51
PART8534,transmission,BMW,2005,385.57
PART8535,brake,BMW,2006,177.69
PART8536,engine,Ford,2021,84.36
PART8537,engine,BMW,2006,360.27
PART8538,brake,Honda,2004,175.69
PART8539,brake,Audi,2008,480.42
PART8540,transmission,BMW,2020,95.75
PART8541,suspension,Audi,2019,194.24
PART8542,transmission,Ford,2017,435.74
PART8543,battery,Toyota,2013,424.15
PART8544,tire,Volkswagen,2020,471.39
PART8545,tire,Toyota,2007,350.13
PART8546,battery,Ford,2022,477.48
PART8547,suspension,Ford,2005,292.79
PART8548,suspension,Toyota,2002,185.67
PART8549,engine,Mercedes,2010,466.35
PART8550,brake,Toyota,2005,403.73
PART8551,transmission,BMW,2019,62.06
PART8552,suspension,Toyota,2012,480.22
PART8553,brake,Audi,2006,474.66
PART8554,battery,Ford,2018,126.45
PART8555,transmission,Ford,2014,469.95
PART8556,transmission,BMW,2005,180.55
PART8557,tire,Audi,2014,142.8
PART8558,engine,Ford,2000,81.02
PART8559,brake,BMW,2008,188.66
PART8560,brake,Toyota,2007,429.37
PART8561,battery,Audi,2015,440.6
PART8562,transmission,Mercedes,2008,191.1
PART8563,tire,BMW,2022,260.51
PART8564,tire,Toyota,2019,302.69
PART8565,transmission,Audi,2009,142.98
PART8566,engine,BMW,2013,486.43
PART8567,tire,Ford,2020,490.54
PART8568,brake,Audi,2021,376.88
PART8569,brake,Mercedes,2015,111.93
PART8570,tire,Honda,2021,484.45
PART8571,battery,Toyota,2019,242.68
PART8572,battery,Toyota,2001,213.36
PART8573,tire,Audi,2001,369.1
PART8574,tire,Mercedes,2010,446.35
PART8575,transmission,Audi,2022,343.43
PART8576,brake,Toyota,2010,308.59
PART8577,suspension,Audi,2015,235.38
PART8578,tire,Mercedes,2008,223.13
PART8579,suspension,BMW,2021,62.02
PART8580,engine,Toyota,2013,432.5
PART8581,tire,Ford,2013,373.09
PART8582,brake,BMW,2005,275.27
PART8583,transmission,Honda,2015,360.44
PART8584,transmission,Audi,2015,99.01
PART8585,battery,Volkswagen,2008,358.36
PART8586,battery,Audi,2006,192.06
PART8587,suspension,Honda,2018,221.72
PART8588,tire,Volkswagen,2001,151.99
PART8589,brake,Audi,2020,181.4
PART8590,tire,BMW,2022,224.98
PART8591,brake,Volkswagen,2008,167.22
PART8592,transmission,Audi,2008,97.54
PART8593,brake,Ford,2008,142.32
PART8594,engine,Ford,2015,157.36
PART8595,engine,BMW,2022,409.67
PART8596,brake,Toyota,2001,382.36
PART8597,brake,Ford,2018,409.67
PART8598,transmission,Honda,2013,83.02
PART8599,engine,Audi,2016,435.16
PART8600,engine,Audi,2000,253.2
PART8601,battery,BMW,2002,61.34
PART8602,suspension,Volkswagen,2017,315.96
PART8603,transmission,Toyota,2021,54.27
PART8604,suspension,Volkswagen,2021,387.03
PART8605,transmission,Volkswagen,2015,407.52
PART8606,suspension,Volkswagen,2012,345.9
PART8607,battery,Toyota,2022,131.11
PART8608,tire,Volkswagen,2003,328.49
PART8609,engine,BMW,2010,319.65
PART8610,battery,Volkswagen,2011,264.28
PART8611,brake,Honda,2016,360.24
PART8612,engine,Honda,2013,104.6
PART8613,engine,BMW,2001,441.15
PART8614,suspension,Volkswagen,2007,197.14
PART8615,brake,Volkswagen,2015,329.9
PART8616,suspension,Honda,2011,75.82
PART8617,brake,Mercedes,2015,408.32
PART8618,battery,BMW,2009,245.99
PART8619,engine,Volkswagen,2002,140.7
PART8620,transmission,Toyota,2017,419.24
PART8621,tire,Honda,2006,202.5
PART8622,suspension,Volkswagen,2003,185.32
PART8623,brake,Audi,2016,229.25
PART8624,suspension,Volkswagen,2006,121.92
PART8625,tire,BMW,2016,155.57
PART8626,tire,Honda,2010,251.34
PART8627,brake,Toyota,2012,303.22
PART8628,brake,BMW,2015,493.38
PART8629,battery,Toyota,2004,136.52
PART8630,transmission,Audi,2008,246.57
PART8631,engine,Mercedes,2020,352.09
PART8632,tire,Audi,2008,316.55
PART8633,suspension,Ford,2015,225.92
PART8634,transmission,Ford,2005,264.62
PART8635,brake,Mercedes,2014,54.58
PART8636,brake,Audi,2003,226.43
PART8637,engine,Volkswagen,2006,289.98
PART8638,suspension,BMW,2015,91.41
PART8639,transmission,Ford,2014,265.53
PART8640,brake,Volkswagen,2020,422.49
PART8641,battery,Audi,2010,410.72
PART8642,battery,Toyota,2002,375.77
PART8643,tire,Volkswagen,2017,106.03
PART8644,brake,Toyota,2001,218.4
PART8645,transmission,Mercedes,2016,362.09
PART8646,tire,Volkswagen,2012,144.05
PART8647,battery,Audi,2007,322.31
PART8648,tire,Ford,2016,250.14
PART8649,brake,Volkswagen,2001,99.54
PART8650,suspension,BMW,2002,349.08
PART8651,transmission,Ford,2009,409.04
PART8652,battery,Ford,2019,446.62
PART8653,tire,Ford,2004,496.4
PART8654,brake,Volkswagen,2013,483.67
PART8655,engine,Ford,2012,189.94
PART8656,suspension,Honda,2016,412.06
PART8657,transmission,Audi,2009,78.94
PART8658,tire,Mercedes,2017,116.52
PART8659,suspension,Ford,2001,449.83
PART8660,suspension,Ford,2005,57.09
PART8661,tire,Honda,2012,257.22
PART8662,engine,Toyota,2017,197.24
PART8663,engine,Audi,2010,100.54
PART8664,brake,BMW,2007,411.41
PART8665,transmission,Honda,2000,396.79
PART8666,tire,Volkswagen,2014,488.95
PART8667,brake,BMW,2008,235.55
PART8668,tire,Toyota,2020,473.14
PART8669,engine,Honda,2005,497.33
PART8670,tire,Ford,2013,334.44
PART8671,suspension,Audi,2008,491.62
PART8672,suspension,Honda,2017,451.31
PART8673,suspension,BMW,2010,166.74
PART8674,transmission,Volkswagen,2011,99.13
PART8675,battery,Toyota,2018,253.16
PART8676,suspension,Volkswagen,2013,196.32
PART8677,engine,Honda,2005,395.71
PART8678,suspension,Mercedes,2018,166.17
PART8679,tire,Mercedes,2014,51.45
PART8680,engine,Audi,2012,174.82
PART8681,transmission,Audi,2009,489.33
PART8682,engine,Volkswagen,2018,420.34
PART8683,tire,Toyota,2006,124.14
PART8684,battery,Volkswagen,2016,406.34
PART8685,battery,Honda,2019,399.6
PART8686,battery,Toyota,2011,89.5
PART8687,tire,Audi,2009,479.73
PART8688,engine,Ford,2001,112.62
PART8689,tire,Honda,2007,341.15
PART8690,transmission,Ford,2008,250.55
PART8691,brake,Audi,2008,400.48
PART8692,brake,Toyota,2016,146.6
PART8693,engine,Mercedes,2007,249.85
PART8694,suspension,Toyota,2001,88.51
PART8695,suspension,Audi,2014,387.37
PART8696,brake,BMW,2006,498.9
PART8697,engine,BMW,2018,456.87
PART8698,battery,Honda,2021,230.34
PART8699,brake,Volkswagen,2016,170.63
PART8700,suspension,Toyota,2011,197.29
PART8701,transmission,Toyota,2004,86.8
PART8702,tire,BMW,2010,334.28
PART8703,suspension,Toyota,2020,281.2
PART8704,engine,Mercedes,2011,299.96
PART8705,battery,BMW,2001,188.52
PART8706,transmission,Mercedes,2012,367.54
PART8707,engine,Audi,2014,488.51
PART8708,tire,Mercedes,2000,186.73
PART8709,suspension,Audi,2006,441.68
PART8710,battery,Audi,2018,150.19
PART8711,suspension,BMW,2002,319.97
PART8712,battery,Ford,2022,207.74
PART8713,brake,BMW,2012,425.68
PART8714,suspension,Audi,2008,390.12
PART8715,engine,Mercedes,2018,323.27
PART8716,transmission,Toyota,2009,389.72
PART8717,suspension,Mercedes,2012,61.48
PART8718,battery,Volkswagen,2013,50.48
PART8719,brake,Toyota,2018,402.35
PART8720,engine,Volkswagen,2009,140.03
PART8721,tire,Honda,2004,67.03
PART8722,transmission,Mercedes,2000,182.27
PART8723,engine,Mercedes,2022,149.72
PART8724,tire,Mercedes,2011,305.64
PART8725,battery,Ford,2016,279.76
PART8726,brake,Honda,2020,457.08
PART8727,transmission,Mercedes,2007,485.55
PART8728,tire,Honda,2002,100.55
PART8729,transmission,Audi,2006,135.27
PART8730,transmission,Honda,2010,445.07
PART8731,transmission,Audi,2012,430.79
PART8732,battery,Volkswagen,2008,168.69
PART8733,brake,Audi,2005,239.28
PART8734,brake,Ford,2002,313.73
PART8735,engine,Ford,2022,64.49
PART8736,transmission,Toyota,2010,340.38
PART8737,suspension,Honda,2018,53.44
PART8738,transmission,Audi,2020,273.03
PART8739,suspension,Audi,2006,141.42
PART8740,engine,Volkswagen,2004,228.28
PART8741,transmission,Ford,2007,444.57
PART8742,brake,Mercedes,2015,202.05
PART8743,battery,Audi,2017,354.94
PART8744,transmission,Honda,2015,430.48
PART8745,battery,Honda,2001,423.03
PART8746,battery,BMW,2010,465.57
PART8747,transmission,Volkswagen,2022,242.83
PART8748,tire,Audi,2020,400.81
PART8749,tire,Ford,2007,416.03
PART8750,suspension,Ford,2012,210.99
PART8751,transmission,Volkswagen,2002,448.85
PART8752,transmission,Audi,2017,335.57
PART8753,tire,Ford,2000,237.47
PART8754,brake,BMW,2004,383.13
PART8755,tire,Ford,2016,246.97
PART8756,engine,Mercedes,2017,236.51
PART8757,engine,Mercedes,2005,198.79
PART8758,battery,Volkswagen,2003,246.99
PART8759,tire,Toyota,2022,355.24
PART8760,transmission,Toyota,2015,468.33
PART8761,battery,Toyota,2002,490.16
PART8762,brake,Ford,2000,352.98
PART8763,transmission,BMW,2003,453.86
PART8764,suspension,BMW,2021,329.77
PART8765,tire,Honda,2011,367.55
PART8766,transmission,Volkswagen,2022,160.54
PART8767,engine,BMW,2008,486.43
PART8768,brake,BMW,2000,483.31
PART8769,suspension,Mercedes,2005,395.37
PART8770,engine,BMW,2006,230.21
PART8771,tire,Mercedes,2015,438.39
PART8772,tire,Honda,2004,430.6
PART8773,brake,BMW,2001,172.47
PART8774,engine,BMW,2014,249.13
PART8775,tire,Ford,2018,342.57
PART8776,battery,Toyota,2006,401.1
PART8777,tire,Ford,2008,224.55
PART8778,engine,Honda,2013,291.33
PART8779,brake,BMW,2020,168.12
PART8780,transmission,Ford,2016,240.35
PART8781,brake,Volkswagen,2005,236.19
PART8782,brake,Toyota,2008,280.97
PART8783,brake,Audi,2015,443.89
PART8784,engine,Volkswagen,2019,489.56
PART8785,suspension,Ford,2002,414.47
PART8786,transmission,BMW,2014,203.73
PART8787,tire,Mercedes,2007,434.44
PART8788,tire,BMW,2016,65.44
PART8789,tire,Ford,2005,389.42
PART8790,suspension,Ford,2018,353.3
PART8791,tire,Mercedes,2016,350.12
PART8792,engine,Audi,2021,410.43
PART8793,brake,Audi,2005,446.57
PART8794,transmission,Volkswagen,2020,379.81
PART8795,suspension,Audi,2003,129.48
PART8796,battery,BMW,2000,232.08
PART8797,battery,Honda,2004,315.65
PART8798,brake,Mercedes,2014,475
PART8799,tire,Honda,2016,320.47
PART8800,engine,Toyota,2001,244.49
PART8801,suspension,BMW,2007,280.14
PART8802,transmission,Honda,2017,483.11
PART8803,engine,BMW,2012,373.15
PART8804,engine,Mercedes,2009,360.31
PART8805,brake,Mercedes,2020,150.95
PART8806,suspension,Ford,2001,219.2
PART8807,brake,BMW,2005,101.48
PART8808,engine,Volkswagen,2013,438.98
PART8809,brake,BMW,2012,391.82
PART8810,suspension,Ford,2018,126.94
PART8811,battery,BMW,2018,490.71
PART8812,battery,Volkswagen,2018,122.2
PART8813,tire,Ford,2002,252.04
PART8814,suspension,Mercedes,2016,363.54
PART8815,suspension,Audi,2010,57.43
PART8816,brake,Mercedes,2017,451.28
PART8817,battery,Honda,2018,53.79
PART8818,brake,Honda,2008,155.61
PART8819,transmission,Audi,2003,272.33
PART8820,brake,Mercedes,2010,316.2
PART8821,battery,Honda,2012,465.72
PART8822,engine,Volkswagen,2001,244.05
PART8823,tire,Mercedes,2005,418.14
PART8824,tire,Volkswagen,2005,473.37
PART8825,engine,Honda,2008,105.31
PART8826,transmission,Toyota,2013,124.53
PART8827,transmission,BMW,2020,114.79
PART8828,brake,Honda,2015,425.11
PART8829,suspension,Toyota,2012,52.34
PART8830,engine,Ford,2007,230.4
PART8831,tire,Honda,2004,274.51
PART8832,battery,Mercedes,2008,383.66
PART8833,battery,Toyota,2011,263.71
PART8834,brake,Audi,2002,155.43
PART8835,battery,Ford,2019,398.66
PART8836,brake,Mercedes,2000,383.01
PART8837,brake,Honda,2007,244.9
PART8838,tire,Volkswagen,2013,129.09
PART8839,battery,BMW,2010,375.24
PART8840,transmission,Mercedes,2017,156.84
PART8841,tire,Audi,2003,139.91
PART8842,brake,Toyota,2009,164.58
PART8843,transmission,Ford,2012,64.18
PART8844,brake,Ford,2015,120.2
PART8845,battery,Volkswagen,2013,356.6
PART8846,tire,Volkswagen,2004,66.53
PART8847,suspension,Audi,2003,85.87
PART8848,engine,BMW,2012,307.21
PART8849,suspension,Ford,2020,143.72
PART8850,tire,Audi,2002,157.03
PART8851,engine,Toyota,2009,460.61
PART8852,transmission,Mercedes,2021,299.2
PART8853,tire,Mercedes,2017,283.27
PART8854,brake,Toyota,2011,68.98
PART8855,battery,Volkswagen,2014,61.07
PART8856,engine,Toyota,2003,146.92
PART8857,brake,BMW,2002,311.02
PART8858,brake,Ford,2014,340.77
PART8859,battery,Toyota,2015,452.46
PART8860,battery,BMW,2000,119.32
PART8861,battery,Mercedes,2000,497.77
PART8862,engine,Ford,2001,317.42
PART8863,battery,Ford,2012,494.83
PART8864,brake,Audi,2007,333
PART8865,suspension,BMW,2018,263.03
PART8866,brake,Volkswagen,2017,382.76
PART8867,suspension,Ford,2022,217.28
PART8868,battery,BMW,2017,354.52
PART8869,suspension,Toyota,2010,196.8
PART8870,engine,Ford,2009,333.41
PART8871,brake,Mercedes,2011,481.06
PART8872,suspension,Toyota,2003,71.93
PART8873,tire,Toyota,2009,312.74
PART8874,brake,Mercedes,2006,466.66
PART8875,transmission,Toyota,2011,410.54
PART8876,brake,BMW,2009,486.69
PART8877,engine,BMW,2009,55.36
PART8878,battery,Volkswagen,2001,200.3
PART8879,brake,Mercedes,2003,485.75
PART8880,transmission,BMW,2016,225.29
PART8881,brake,Honda,2021,442.8
PART8882,suspension,Mercedes,2021,175.86
PART8883,transmission,Honda,2022,476.68
PART8884,brake,Toyota,2017,318.45
PART8885,battery,Ford,2003,256.04
PART8886,tire,BMW,2009,305.07
PART8887,transmission,Ford,2009,375.53
PART8888,engine,Volkswagen,2014,428.41
PART8889,tire,Ford,2017,65.63
PART8890,brake,Ford,2015,381.83
PART8891,brake,BMW,2003,136.71
PART8892,suspension,Volkswagen,2007,97.42
PART8893,engine,Honda,2002,360.35
PART8894,suspension,Volkswagen,2007,315.84
PART8895,battery,Toyota,2010,448.83
PART8896,engine,Volkswagen,2020,85.65
PART8897,engine,Audi,2017,430.75
PART8898,suspension,Audi,2019,336.46
PART8899,transmission,Honda,2022,368.29
PART8900,engine,Toyota,2015,464.29
PART8901,brake,Honda,2009,152.76
PART8902,tire,Mercedes,2015,315.17
PART8903,transmission,Mercedes,2020,449.7
PART8904,brake,Volkswagen,2019,254.66
PART8905,tire,Honda,2021,115.89
PART8906,transmission,Ford,2002,469.09
PART8907,engine,BMW,2016,50.3
PART8908,tire,Audi,2011,264.49
PART8909,suspension,Honda,2008,250.55
PART8910,transmission,Mercedes,2006,60.99
PART8911,suspension,Toyota,2007,223.91
PART8912,battery,Honda,2021,478.24
PART8913,engine,Ford,2021,432.48
PART8914,tire,Mercedes,2009,230.2
PART8915,engine,Toyota,2013,224.43
PART8916,battery,Ford,2005,377.88
PART8917,engine,Ford,2016,313.22
PART8918,transmission,Honda,2004,148.21
PART8919,suspension,Ford,2021,135.96
PART8920,transmission,BMW,2021,338.87
PART8921,brake,Mercedes,2000,167.09
PART8922,tire,BMW,2007,362.98
PART8923,battery,Honda,2012,356.23
PART8924,tire,Honda,2004,317.83
PART8925,transmission,Mercedes,2005,268.8
PART8926,battery,Ford,2018,168.52
PART8927,brake,Audi,2009,75.71
PART8928,brake,Honda,2008,403.82
PART8929,tire,Volkswagen,2002,111.91
PART8930,suspension,Toyota,2008,344.58
PART8931,engine,Mercedes,2018,119.42
PART8932,brake,Toyota,2014,379.48
PART8933,engine,Volkswagen,2003,428.06
PART8934,tire,Honda,2022,358.24
PART8935,battery,Ford,2012,435.35
PART8936,brake,Mercedes,2018,188.4
PART8937,tire,Ford,2019,395.37
PART8938,battery,Ford,2007,385.14
PART8939,brake,Toyota,2005,341.42
PART8940,suspension,Audi,2017,149.51
PART8941,engine,Ford,2001,395.42
PART8942,transmission,Honda,2016,113.54
PART8943,battery,Volkswagen,2001,315.26
PART8944,brake,Honda,2011,327.37
PART8945,tire,Volkswagen,2021,76.64
PART8946,transmission,Mercedes,2014,293.38
PART8947,tire,Toyota,2009,83.6
PART8948,battery,Audi,2021,218.33
PART8949,suspension,Audi,2012,124.36
PART8950,tire,Mercedes,2005,354.73
PART8951,transmission,Ford,2019,329.57
PART8952,transmission,Audi,2017,199.69
PART8953,brake,Volkswagen,2014,486
PART8954,suspension,Toyota,2016,403.66
PART8955,engine,Honda,2017,243.55
PART8956,engine,Mercedes,2009,400.36
PART8957,brake,Honda,2012,276.67
PART8958,brake,BMW,2021,110.88
PART8959,suspension,Audi,2014,258.22
PART8960,transmission,Volkswagen,2013,169.96
PART8961,battery,Ford,2004,355.64
PART8962,suspension,BMW,2012,455.88
PART8963,tire,Audi,2000,177.78
PART8964,brake,BMW,2010,470.56
PART8965,suspension,Volkswagen,2010,120.18
PART8966,battery,Audi,2013,64.61
PART8967,brake,BMW,2015,204.33
PART8968,transmission,BMW,2000,75.12
PART8969,tire,Toyota,2021,461.8
PART8970,engine,Volkswagen,2000,480.36
PART8971,suspension,Toyota,2011,171.8
PART8972,suspension,Honda,2002,343.66
PART8973,battery,Mercedes,2007,209.18
PART8974,tire,Honda,2011,353.48
PART8975,transmission,Mercedes,2003,87.31
PART8976,tire,Mercedes,2010,397.99
PART8977,brake,BMW,2022,453.46
PART8978,engine,BMW,2009,459.42
PART8979,tire,Volkswagen,2018,315.75
PART8980,engine,Volkswagen,2001,396.97
PART8981,engine,BMW,2003,309.42
PART8982,tire,Honda,2010,281.51
PART8983,suspension,Toyota,2017,454.71
PART8984,engine,Audi,2014,190.27
PART8985,brake,Audi,2001,263.67
PART8986,engine,Honda,2010,492.7
PART8987,transmission,Mercedes,2002,327.59
PART8988,engine,Mercedes,2018,58.27
PART8989,brake,Audi,2016,70.63
PART8990,suspension,Ford,2001,61.94
PART8991,transmission,Ford,2007,387.24
PART8992,battery,Audi,2001,375.96
PART8993,transmission,Honda,2015,279.67
PART8994,transmission,Volkswagen,2016,373.02
PART8995,battery,Ford,2021,394.28
PART8996,transmission,Audi,2008,467.09
PART8997,battery,Toyota,2018,79.87
PART8998,engine,Mercedes,2001,245.55
PART8999,battery,BMW,2009,432.74
PART9000,suspension,Ford,2011,171.69
PART9001,transmission,Toyota,2002,104.61
PART9002,tire,Volkswagen,2003,494.09
PART9003,engine,BMW,2022,84.31
PART9004,engine,Honda,2018,366.33
PART9005,suspension,BMW,2015,169.71
PART9006,battery,Mercedes,2014,357.33
PART9007,transmission,Mercedes,2008,95.52
PART9008,tire,Audi,2005,262.26
PART9009,engine,BMW,2020,102.75
PART9010,suspension,Ford,2004,139.61
PART9011,engine,Mercedes,2012,275.21
PART9012,transmission,Ford,2010,85.11
PART9013,suspension,Honda,2015,486.48
PART9014,tire,Audi,2009,353.84
PART9015,brake,Honda,2011,271.27
PART9016,engine,Honda,2012,484.35
PART9017,engine,Audi,2012,82.31
PART9018,suspension,Volkswagen,2007,424.06
PART9019,tire,Volkswagen,2006,362.01
PART9020,tire,Audi,2004,181.44
PART9021,tire,Toyota,2012,451.76
PART9022,brake,Toyota,2004,82.61
PART9023,brake,Mercedes,2000,398.9
PART9024,engine,Volkswagen,2006,369.92
PART9025,suspension,Mercedes,2002,54.01
PART9026,engine,Mercedes,2022,278.49
PART9027,battery,Toyota,2010,137.64
PART9028,suspension,Audi,2006,54.53
PART9029,suspension,Honda,2008,176.52
PART9030,transmission,Ford,2005,359.65
PART9031,battery,Audi,2007,327.55
PART9032,suspension,Honda,2001,109.09
PART9033,engine,Volkswagen,2013,459.09
PART9034,engine,Toyota,2007,378.99
PART9035,suspension,BMW,2007,426.44
PART9036,brake,Ford,2017,365.47
PART9037,tire,Volkswagen,2016,178.97
PART9038,suspension,Toyota,2019,461.83
PART9039,brake,Audi,2008,168.33
PART9040,brake,BMW,2021,267.17
PART9041,battery,Honda,2001,335.77
PART9042,tire,BMW,2015,232.14
PART9043,battery,Audi,2003,148.41
PART9044,suspension,Audi,2009,230.87
PART9045,engine,Honda,2003,129.22
PART9046,battery,Ford,2000,382.23
PART9047,brake,Mercedes,2004,276.82
PART9048,suspension,BMW,2007,337.99
PART9049,transmission,Mercedes,2011,195.62
PART9050,engine,Honda,2014,425.89
PART9051,brake,BMW,2004,132.74
PART9052,tire,Honda,2009,317.31
PART9053,suspension,Honda,2011,259.57
PART9054,transmission,Ford,2013,248.7
PART9055,engine,Audi,2020,404.29
PART9056,brake,BMW,2000,278.76
PART9057,transmission,Honda,2019,286.2
PART9058,battery,BMW,2013,222.91
PART9059,engine,Ford,2020,451.2
PART9060,brake,Mercedes,2018,62.63
PART9061,suspension,Toyota,2016,433.12
PART9062,battery,Toyota,2017,453.37
PART9063,suspension,Ford,2000,60.77
PART9064,engine,Volkswagen,2012,237.45
PART9065,suspension,Ford,2006,304.6
PART9066,transmission,Audi,2002,167.02
PART9067,suspension,BMW,2014,479.93
PART9068,transmission,Toyota,2013,319.89
PART9069,tire,Toyota,2016,163.2
PART9070,tire,Mercedes,2022,433.53
PART9071,tire,Ford,2005,145.13
PART9072,tire,Mercedes,2005,483.04
PART9073,engine,Ford,2021,308.32
PART9074,transmission,Mercedes,2005,445.2
PART9075,suspension,Volkswagen,2000,343.58
PART9076,suspension,Mercedes,2017,337.01
PART9077,engine,Honda,2012,292.95
PART9078,engine,BMW,2003,484.87
PART9079,tire,BMW,2022,62.29
PART9080,transmission,Toyota,2002,420.94
PART9081,transmission,Honda,2015,475.45
PART9082,battery,Volkswagen,2013,195.13
PART9083,brake,BMW,2006,112.63
PART9084,tire,Honda,2019,93.33
PART9085,engine,Ford,2001,446.8
PART9086,transmission,Ford,2010,448.53
PART9087,engine,Volkswagen,2010,313.68
PART9088,brake,Audi,2019,418.66
PART9089,suspension,BMW,2022,220.73
PART9090,tire,Audi,2000,408.6
PART9091,tire,Ford,2016,352.48
